Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A36_918c3c71a83d3e5fd7f9dc1a8005cb75&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-82.0039410%2C27.2060330%2C-80.5807920%2C29.2701880,2,0,8,14.404360990738496,7.9670840059407055,20.841637975536287,833.0,0.001654383370299847,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A36_918c3c71a83d3e5fd7f9dc1a8005cb75&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-82.0039410%2C27.2060330%2C-80.5807920%2C29.2701880,1,0,6.893714016769081,6.893714016769081,6.893714016769081,6.893714016769081,833.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A36_918c3c71a83d3e5fd7f9dc1a8005cb75&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-82.0039410%2C27.2060330%2C-80.5807920%2C29.2701880,2,0,7,11.882273509399965,6.500810035504401,17.26373698329553,833.0,0.001654383370299847,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A36_b31c8bf46c757975552b63422cf07daf&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-82.0039410%2C27.2060330%2C-80.5807920%2C29.2701880,1,0,32.09471399895847,32.09471399895847,32.09471399895847,32.09471399895847,833.0,0.0008271916851499235,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A36_e0ffb11af7ca3945c78d14fd608c56a7&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-82.0039410%2C27.2060330%2C-80.5807920%2C29.2701880,1,0,11.92974002333358,11.92974002333358,11.92974002333358,11.92974002333358,833.0,0.0008271916851499235,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A36_e0ffb11af7ca3945c78d14fd608c56a7&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-82.0039410%2C27.2060330%2C-80.5807920%2C29.2701880,1,0,89.50526895932853,89.50526895932853,89.50526895932853,89.50526895932853,833.0,0.0008271916851499235,0.0,90,90,90,90,90,90,90,90,90,90,90
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,3,0,29,22.858918314644445,7.714940991718322,31.698387989308685,833.0,0.0024815750554497704,0.0,29,29,32,32,32,32,32,32,32,32,32
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,8.86354997055605,8.86354997055605,8.86354997055605,8.86354997055605,833.0,0.0008271916851499235,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_27b6f04d4b929ae7a9cad91e5258da7d&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,13.193265011068434,13.193265011068434,13.193265011068434,13.193265011068434,833.0,0.0008271916851499235,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_27b6f04d4b929ae7a9cad91e5258da7d&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,2,0,7,8.144061983330175,6.57529995078221,9.712824015878141,833.0,0.001654383370299847,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_27b6f04d4b929ae7a9cad91e5258da7d&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,67.01106700347736,67.01106700347736,67.01106700347736,67.01106700347736,833.0,0.0008271916851499235,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_28e4227a452b606d61d8a72354814588&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,7.472880010027438,7.472880010027438,7.472880010027438,7.472880010027438,833.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_37b3ed6282c54e27f0dc7ed0482cbb0d&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,9.452540019992739,9.452540019992739,9.452540019992739,9.452540019992739,833.0,0.0008271916851499235,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_37b3ed6282c54e27f0dc7ed0482cbb0d&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,2,0,6,6.447050982387736,5.642374977469444,7.251726987306029,833.0,0.001654383370299847,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_5fb5c88ceff7200d3ea65ffa657930b5&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,7.147567986976355,7.147567986976355,7.147567986976355,7.147567986976355,833.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_5fb5c88ceff7200d3ea65ffa657930b5&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,10.998186015058309,10.998186015058309,10.998186015058309,10.998186015058309,833.0,0.0008271916851499235,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_7d77fe27aae14163bf26da06327c7f99&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,7.0568619994446635,7.0568619994446635,7.0568619994446635,7.0568619994446635,833.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_7d77fe27aae14163bf26da06327c7f99&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,2,0,9,10.132208495633677,8.756476978305727,11.507940012961626,833.0,0.001654383370299847,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_7d77fe27aae14163bf26da06327c7f99&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,3,0,8,8.08559765573591,7.052942994050682,9.612754976842552,833.0,0.0024815750554497704,0.0,8,8,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_ac123e224c0c8722b93212f7459e9e5f&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,4,0,27,62.12813648744486,8.790825959295034,185.73230801848695,833.0,0.003308766740599694,0.0,27,27,190,190,190,190,190,190,190,190,190
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_b95ab774615f5eebf7ef05494c8d4ad9&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,2,0,6.456053000874817,7.378361508017406,6.456053000874817,8.300670015159994,833.0,0.001654383370299847,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_b95ab774615f5eebf7ef05494c8d4ad9&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,9.407590026967227,9.407590026967227,9.407590026967227,9.407590026967227,833.0,0.0008271916851499235,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A38_d47036dc029e002efdd1eccdb488d8c0&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-113.3344360%2C32.5012020%2C-110.4483540%2C34.0481700,1,0,13.37164401775226,13.37164401775226,13.37164401775226,13.37164401775226,833.0,0.0008271916851499235,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,1,0,7.466031995136291,7.466031995136291,7.466031995136291,7.466031995136291,833.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,1,0,10.30884200008586,10.30884200008586,10.30884200008586,10.30884200008586,833.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,3,0,8,22.66141166910529,7.574037997983396,52.661444002296776,833.0,0.0024815750554497704,0.0,8,8,53,53,53,53,53,53,53,53,53
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_2c6e6d6b997a51a854f5f1209f0044bd&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,3,0,9,75.4673100115421,7.738822023384273,209.60613200441003,833.0,0.0024815750554497704,0.0,9,9,210,210,210,210,210,210,210,210,210
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_2c6e6d6b997a51a854f5f1209f0044bd&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,2,0,10.227749007754028,22.686010983306915,10.227749007754028,35.1442729588598,833.0,0.001654383370299847,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_2c6e6d6b997a51a854f5f1209f0044bd&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,1,0,11.248485010582954,11.248485010582954,11.248485010582954,11.248485010582954,833.0,0.0008271916851499235,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_32f7a44e3d0bbe5a87dc3f1f5c3ebf8c&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,1,0,6.757805997040123,6.757805997040123,6.757805997040123,6.757805997040123,833.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_5504a76f5fde26324b5cde82bfeac527&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,2,0,7.469233009032905,41.95848200470209,7.469233009032905,76.44773100037128,833.0,0.001654383370299847,0.0,76,76,76,76,76,76,76,76,76,76,76
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_5504a76f5fde26324b5cde82bfeac527&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,2,0,7.321046956349164,17.925817955983803,7.321046956349164,28.53058895561844,833.0,0.001654383370299847,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_55adac913a0e3aff5497e9f9f0460fe3&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,1,0,6.33827899582684,6.33827899582684,6.33827899582684,6.33827899582684,833.0,0.0008271916851499235,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_c7fd50708b5829b434ced81ebe6ef30c&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,3,0,12,14.817160981086394,11.131969979032874,21.734272013418376,833.0,0.0024815750554497704,0.0,12,12,22,22,22,22,22,22,22,22,22
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_c7fd50708b5829b434ced81ebe6ef30c&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,2,0,12,27.379170525819063,11.687576014082879,43.07076503755525,833.0,0.001654383370299847,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_de8edf1bc7e68e6f414a37f3669c1334&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,1,0,9.444591007195413,9.444591007195413,9.444591007195413,9.444591007195413,833.0,0.0008271916851499235,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A39_de8edf1bc7e68e6f414a37f3669c1334&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-91.6435623%2C30.1947384%2C-88.0904312%2C35.0049553,1,0,26.717441040091217,26.717441040091217,26.717441040091217,26.717441040091217,833.0,0.0008271916851499235,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_22f0ab1934242c456d38af90ab8ebbfa&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,2,0,6.929022027179599,6.8796730192843825,6.830324011389166,6.929022027179599,833.0,0.001654383370299847,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_22f0ab1934242c456d38af90ab8ebbfa&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,3,0,10,35.31960099159429,8.521338982973248,87.57359097944573,833.0,0.0024815750554497704,0.0,10,10,88,88,88,88,88,88,88,88,88
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_22f0ab1934242c456d38af90ab8ebbfa&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,3,0,19,28.718015334258478,8.743949001654983,57.94435599818826,833.0,0.0024815750554497704,0.0,19,19,58,58,58,58,58,58,58,58,58
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_3c64073f4977e9ab8c289866225985b2&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,1,0,9.834680997300893,9.834680997300893,9.834680997300893,9.834680997300893,833.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_3c64073f4977e9ab8c289866225985b2&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,1,0,18.732381984591484,18.732381984591484,18.732381984591484,18.732381984591484,833.0,0.0008271916851499235,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_3c64073f4977e9ab8c289866225985b2&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,2,0,7,8.334166486747563,6.879439984913915,9.78889298858121,833.0,0.001654383370299847,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_4598b3825897d57e24f3cac327950bb3&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,1,0,6.672886025626212,6.672886025626212,6.672886025626212,6.672886025626212,833.0,0.0008271916851499235,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_5a6ece4f1904061b53e0c54373ffa3e3&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,1,0,13.601553975604475,13.601553975604475,13.601553975604475,13.601553975604475,833.0,0.0008271916851499235,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_d8b8a3d009c03495462c44372c6d614d&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,1,0,31.029179983306676,31.029179983306676,31.029179983306676,31.029179983306676,833.0,0.0008271916851499235,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_d8b8a3d009c03495462c44372c6d614d&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,2,0,7.153294049203396,8.125944499624893,7.153294049203396,9.09859495004639,833.0,0.001654383370299847,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A3_d8b8a3d009c03495462c44372c6d614d&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-80.7919670%2C32.4932080%2C-79.2691400%2C33.5071720,5,0,10,21.992129005957395,7.4369090143591166,58.84392000734806,833.0,0.004135958425749617,0.0,10,25,25,59,59,59,59,59,59,59,59
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A4&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-80.8880040%2C32.4778160%2C-79.2686630%2C33.5070810,1,0,8.064230962190777,8.064230962190777,8.064230962190777,8.064230962190777,833.0,0.0008271916851499235,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A4&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-80.8880040%2C32.4778160%2C-79.2686630%2C33.5070810,1,0,24.4504589936696,24.4504589936696,24.4504589936696,24.4504589936696,833.0,0.0008271916851499235,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,19.767062971368432,19.767062971368432,19.767062971368432,19.767062971368432,833.0,0.0008271916851499235,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,10.007968987338245,10.007968987338245,10.007968987338245,10.007968987338245,833.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,3,0,11,11.171549015368024,8.302498026750982,14.151905023027211,833.0,0.0024815750554497704,0.0,11,11,14,14,14,14,14,14,14,14,14
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_12aafcbce702c41a6a59c41afcec1deb&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,8.035004022531211,8.035004022531211,8.035004022531211,8.035004022531211,833.0,0.0008271916851499235,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_12aafcbce702c41a6a59c41afcec1deb&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,30.634633963927627,30.634633963927627,30.634633963927627,30.634633963927627,833.0,0.0008271916851499235,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_31df7f2937eb23108c0c78d67e68a6c4&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,2,0,7,7.190995005657896,6.628961011301726,7.753029000014067,833.0,0.001654383370299847,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_31df7f2937eb23108c0c78d67e68a6c4&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,6.149793975055218,6.149793975055218,6.149793975055218,6.149793975055218,833.0,0.0008271916851499235,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_31df7f2937eb23108c0c78d67e68a6c4&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,3,0,9,14.432961334629605,6.677669007331133,27.406917011830956,833.0,0.0024815750554497704,0.0,9,9,27,27,27,27,27,27,27,27,27
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_3a9fb5d3632a61378eea81636a45f419&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,8.069235016591847,8.069235016591847,8.069235016591847,8.069235016591847,833.0,0.0008271916851499235,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_6872c0b00af40ea57670ebc32bf7c452&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,2,0,8,8.326611015945673,7.759624044410884,8.893597987480462,833.0,0.001654383370299847,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_6872c0b00af40ea57670ebc32bf7c452&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,2,0,8.176138973794878,9.631043969420716,8.176138973794878,11.085948965046555,833.0,0.001654383370299847,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_85d41a6a2e09f0a769e0b2477d47a902&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,25.481479009613395,25.481479009613395,25.481479009613395,25.481479009613395,833.0,0.0008271916851499235,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_85d41a6a2e09f0a769e0b2477d47a902&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,2,0,8.285423973575234,8.46338999690488,8.285423973575234,8.641356020234525,833.0,0.001654383370299847,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_bf08a1e9a28ba177627045f24ca92017&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,3,0,10,12.513128633145243,9.384345961734653,18.148184986785054,833.0,0.0024815750554497704,0.0,10,10,18,18,18,18,18,18,18,18,18
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_bf08a1e9a28ba177627045f24ca92017&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,17.20545598072931,17.20545598072931,17.20545598072931,17.20545598072931,833.0,0.0008271916851499235,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_bf08a1e9a28ba177627045f24ca92017&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,2,0,7.3832490015774965,7.687267003348097,7.3832490015774965,7.991285005118698,833.0,0.001654383370299847,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_f64a7967e3b14a17ddfa47159c27dce3&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,21.430574997793883,21.430574997793883,21.430574997793883,21.430574997793883,833.0,0.0008271916851499235,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_f64a7967e3b14a17ddfa47159c27dce3&format=image%2Fjpeg&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,3,0,27,22.53596967784688,7.681718037929386,33.09778298716992,833.0,0.0024815750554497704,0.0,27,27,33,33,33,33,33,33,33,33,33
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A40_f64a7967e3b14a17ddfa47159c27dce3&format=image%2Fpng&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4220490%2C38.0184220%2C-119.8772490%2C39.3164760,1,0,10.40650502545759,10.40650502545759,10.40650502545759,10.40650502545759,833.0,0.0008271916851499235,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/geoserver/ows?service=WMS&request=GetMap&layers=geonode%3A41&format=application%2Fpdf&height=550&width=550&srs=EPSG%3A4326&bbox=-122.4219400%2C38.0180130%2C-119.8761120%2C39.4461560,2,0,9,9.181340981740505,8.643717970699072,9.718963992781937,833.0,0.001654383370299847,0.0,10,10,10,10,10,10,10,10,10,10,10
